               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 323,            0.028024,           0.0081042,           0.0092809,             0.99966,                   1,               0.995,             0.72136,            0.017917,           0.0038229,           0.0030147,           0.0034059,           0.0034059,           0.0063059
                 324,            0.026161,           0.0082109,            0.010113,             0.99988,                   1,               0.995,             0.83007,             0.01293,           0.0035955,           0.0030382,           0.0033917,           0.0033917,           0.0059917
                 325,             0.02474,           0.0068843,           0.0075202,             0.99936,                   1,               0.995,             0.77591,            0.016747,           0.0037846,           0.0029316,           0.0033775,           0.0033775,           0.0056775
                 326,            0.023806,            0.008391,           0.0061124,             0.99936,                   1,               0.995,             0.77591,            0.016747,           0.0037846,           0.0029316,           0.0033633,           0.0033633,           0.0053633
                 327,            0.022424,           0.0070732,           0.0062563,             0.99867,                   1,               0.995,             0.77223,            0.016594,           0.0037599,           0.0028742,           0.0033489,           0.0033489,           0.0050489
                 328,            0.027992,           0.0077821,            0.008969,             0.99814,                   1,               0.995,             0.80598,            0.017112,           0.0036787,           0.0028428,           0.0033345,           0.0033345,           0.0047345
                 329,            0.027797,           0.0068193,           0.0065032,             0.99827,                   1,               0.995,             0.62926,            0.023049,           0.0039485,           0.0027323,             0.00332,             0.00332,             0.00442
                 330,            0.037562,            0.011005,            0.006016,             0.99827,                   1,               0.995,             0.62926,            0.023049,           0.0039485,           0.0027323,           0.0033055,           0.0033055,           0.0041055
                 331,            0.035146,           0.0083389,           0.0065758,             0.99813,                   1,               0.995,             0.58319,            0.026552,           0.0040504,              0.0027,           0.0032908,           0.0032908,           0.0037908
                 332,             0.03036,           0.0084238,           0.0082424,             0.99857,                   1,               0.995,             0.81399,            0.015289,           0.0036242,           0.0027282,           0.0032762,           0.0032762,           0.0034762
                 333,            0.031208,           0.0072034,           0.0060493,             0.99833,                   1,               0.995,             0.66464,            0.017697,           0.0038157,           0.0026536,           0.0032582,           0.0032582,           0.0032582
                 334,            0.028375,           0.0093915,           0.0061745,             0.99833,                   1,               0.995,             0.66464,            0.017697,           0.0038157,           0.0026536,           0.0032582,           0.0032582,           0.0032582
                 335,            0.023931,           0.0076458,           0.0057023,             0.99816,                   1,               0.995,             0.71906,            0.016987,           0.0037013,           0.0026433,           0.0032337,           0.0032337,           0.0032337
                 336,            0.024123,           0.0078582,            0.005272,             0.99871,                   1,               0.995,             0.80641,            0.016192,           0.0036946,           0.0026572,           0.0032093,           0.0032093,           0.0032093
                 337,            0.025192,            0.007076,           0.0092264,             0.99913,                   1,               0.995,             0.78174,            0.014732,            0.003677,           0.0026596,            0.003185,            0.003185,            0.003185
                 338,            0.025983,           0.0068438,           0.0071331,             0.99913,                   1,               0.995,             0.78174,            0.014732,            0.003677,           0.0026596,           0.0031608,           0.0031608,           0.0031608
                 339,            0.024604,           0.0076637,           0.0052153,             0.99969,                   1,               0.995,             0.81519,            0.014836,           0.0036549,           0.0026839,           0.0031367,           0.0031367,           0.0031367
                 340,            0.021388,           0.0071097,            0.006623,             0.99984,                   1,               0.995,             0.79673,            0.014527,           0.0036644,           0.0027237,           0.0031127,           0.0031127,           0.0031127
                 341,            0.021877,           0.0065799,           0.0066052,             0.99943,                   1,               0.995,             0.81981,             0.01324,           0.0034497,           0.0026972,           0.0030888,           0.0030888,           0.0030888
                 342,             0.02252,           0.0073621,           0.0067009,             0.99943,                   1,               0.995,             0.81981,             0.01324,           0.0034497,           0.0026972,            0.003065,            0.003065,            0.003065
                 343,            0.021369,           0.0077933,           0.0070446,             0.99956,                   1,               0.995,             0.83101,            0.012962,           0.0034384,           0.0026883,           0.0030412,           0.0030412,           0.0030412
                 344,            0.021239,            0.008296,            0.006585,             0.99953,                   1,               0.995,             0.73716,            0.014806,           0.0036073,           0.0026939,           0.0030176,           0.0030176,           0.0030176
                 345,            0.023242,           0.0065841,           0.0049989,             0.99942,                   1,               0.995,             0.82755,             0.01486,           0.0035528,           0.0026259,           0.0029941,           0.0029941,           0.0029941
                 346,              0.0248,           0.0089924,           0.0069842,             0.99942,                   1,               0.995,             0.82755,             0.01486,           0.0035528,           0.0026259,           0.0029706,           0.0029706,           0.0029706
                 347,            0.022831,           0.0083617,           0.0051155,             0.99943,                   1,               0.995,             0.81001,            0.016133,           0.0036199,           0.0026307,           0.0029473,           0.0029473,           0.0029473
                 348,            0.022742,           0.0087488,           0.0085598,             0.99971,                   1,               0.995,             0.75362,            0.015597,           0.0036028,           0.0026507,           0.0029241,           0.0029241,           0.0029241
                 349,            0.025249,           0.0084991,           0.0056106,             0.99983,                   1,               0.995,             0.81432,             0.01637,           0.0036599,           0.0026049,           0.0029009,           0.0029009,           0.0029009
                 350,             0.02828,           0.0093513,           0.0059029,             0.99983,                   1,               0.995,             0.81432,             0.01637,           0.0036599,           0.0026049,           0.0028779,           0.0028779,           0.0028779
                 351,            0.025102,            0.008522,           0.0076147,              0.9989,                   1,               0.995,             0.80593,             0.01765,           0.0036779,           0.0026253,            0.002855,            0.002855,            0.002855
                 352,            0.024556,           0.0083404,           0.0064285,              0.9996,                   1,               0.995,             0.80692,            0.013128,           0.0034659,           0.0026542,           0.0028321,           0.0028321,           0.0028321
                 353,            0.022542,           0.0072268,           0.0077696,             0.99934,                   1,               0.995,             0.80399,            0.016709,           0.0036044,            0.002693,           0.0028094,           0.0028094,           0.0028094
                 354,            0.027444,           0.0082347,           0.0051597,             0.99934,                   1,               0.995,             0.80399,            0.016709,           0.0036044,            0.002693,           0.0027868,           0.0027868,           0.0027868
                 355,            0.025126,           0.0071587,           0.0048456,             0.99913,                   1,               0.995,             0.80917,            0.014331,           0.0035956,           0.0027343,           0.0027643,           0.0027643,           0.0027643
                 356,            0.023456,           0.0070687,           0.0078863,             0.99932,                   1,               0.995,             0.80807,            0.015066,           0.0035011,            0.002769,           0.0027419,           0.0027419,           0.0027419
                 357,            0.022646,           0.0068898,           0.0072382,             0.99934,                   1,               0.995,             0.83861,            0.013865,           0.0033238,            0.002712,           0.0027196,           0.0027196,           0.0027196
                 358,            0.022931,           0.0069591,           0.0065274,             0.99934,                   1,               0.995,             0.83861,            0.013865,           0.0033238,            0.002712,           0.0026975,           0.0026975,           0.0026975
                 359,            0.019364,           0.0074975,           0.0041654,             0.99961,                   1,               0.995,             0.85997,            0.013603,           0.0033081,           0.0027057,           0.0026754,           0.0026754,           0.0026754
                 360,            0.019931,            0.007131,           0.0040904,             0.99976,                   1,               0.995,             0.78954,            0.013213,           0.0034394,           0.0026978,           0.0026534,           0.0026534,           0.0026534
                 361,            0.024588,           0.0086878,           0.0051873,             0.99976,                   1,               0.995,             0.83464,            0.014042,           0.0034571,           0.0026379,           0.0026316,           0.0026316,           0.0026316
                 362,            0.025298,           0.0072127,           0.0067025,             0.99976,                   1,               0.995,             0.83464,            0.014042,           0.0034571,           0.0026379,           0.0026099,           0.0026099,           0.0026099
                 363,            0.023517,           0.0084818,           0.0069406,             0.99955,                   1,               0.995,             0.83775,             0.01328,           0.0034434,           0.0026062,           0.0025882,           0.0025882,           0.0025882
                 364,            0.023491,           0.0076567,            0.006001,             0.99946,                   1,               0.995,              0.7318,            0.015397,           0.0036014,           0.0025969,           0.0025667,           0.0025667,           0.0025667
                 365,            0.024524,           0.0078587,           0.0051244,             0.99965,                   1,               0.995,             0.84814,            0.014227,           0.0034483,           0.0025204,           0.0025454,           0.0025454,           0.0025454
                 366,            0.022009,           0.0069884,           0.0057312,             0.99965,                   1,               0.995,             0.84814,            0.014227,           0.0034483,           0.0025204,           0.0025241,           0.0025241,           0.0025241
                 367,            0.024256,           0.0081499,           0.0068818,             0.99962,                   1,               0.995,             0.85106,            0.013607,           0.0033972,           0.0024952,           0.0025029,           0.0025029,           0.0025029
                 368,            0.018865,           0.0076184,           0.0052923,             0.99947,                   1,               0.995,             0.84647,            0.011279,           0.0031956,           0.0024289,           0.0024819,           0.0024819,           0.0024819
                 369,            0.019876,           0.0070046,           0.0075481,             0.99957,                   1,               0.995,             0.85046,            0.014547,            0.003394,           0.0023823,            0.002461,            0.002461,            0.002461
                 370,            0.024433,           0.0090306,           0.0051145,             0.99957,                   1,               0.995,             0.85046,            0.014547,            0.003394,           0.0023823,           0.0024402,           0.0024402,           0.0024402
                 371,            0.021869,           0.0075806,           0.0051146,             0.99948,                   1,               0.995,             0.84814,            0.014464,           0.0033928,           0.0023732,           0.0024195,           0.0024195,           0.0024195
                 372,            0.022998,           0.0075725,           0.0071158,             0.99954,                   1,               0.995,             0.85775,            0.011836,           0.0032222,           0.0024205,            0.002399,            0.002399,            0.002399
                 373,            0.019733,           0.0074631,           0.0059456,             0.99966,                   1,               0.995,             0.82453,            0.012351,            0.003295,            0.002415,           0.0023786,           0.0023786,           0.0023786
                 374,            0.022304,           0.0071271,           0.0070154,             0.99966,                   1,               0.995,             0.82453,            0.012351,            0.003295,            0.002415,           0.0023583,           0.0023583,           0.0023583
                 375,            0.019384,           0.0060918,           0.0052766,             0.99944,                   1,               0.995,             0.81275,            0.012328,           0.0033278,           0.0024144,           0.0023381,           0.0023381,           0.0023381
                 376,            0.020359,           0.0065533,           0.0066867,             0.99935,                   1,               0.995,             0.84689,            0.012988,           0.0032859,           0.0024078,            0.002318,            0.002318,            0.002318
                 377,            0.020454,           0.0069039,           0.0050354,             0.99876,                   1,               0.995,             0.82148,            0.013817,           0.0033419,           0.0024071,           0.0022981,           0.0022981,           0.0022981
                 378,             0.02289,           0.0069068,           0.0049821,             0.99876,                   1,               0.995,             0.82148,            0.013817,           0.0033419,           0.0024071,           0.0022783,           0.0022783,           0.0022783
                 379,             0.02049,           0.0066637,           0.0074196,             0.99857,                   1,               0.995,             0.83369,            0.013206,           0.0032511,           0.0023967,           0.0022586,           0.0022586,           0.0022586
                 380,            0.020156,           0.0063418,           0.0042473,             0.99842,                   1,               0.995,             0.88214,            0.013234,           0.0032237,           0.0023761,           0.0022391,           0.0022391,           0.0022391
                 381,            0.018589,           0.0080343,            0.006104,             0.99853,                   1,               0.995,             0.86361,            0.011842,           0.0031065,           0.0023664,           0.0022196,           0.0022196,           0.0022196
                 382,            0.021404,           0.0074749,           0.0041175,             0.99853,                   1,               0.995,             0.86361,            0.011842,           0.0031065,           0.0023664,           0.0022004,           0.0022004,           0.0022004
                 383,            0.019323,           0.0069185,           0.0067315,             0.99862,                   1,               0.995,              0.8796,            0.012116,           0.0031047,           0.0023494,           0.0021812,           0.0021812,           0.0021812
                 384,             0.01899,            0.007843,           0.0082882,             0.99883,                   1,               0.995,             0.86995,            0.012123,           0.0030338,           0.0023123,           0.0021622,           0.0021622,           0.0021622
                 385,            0.018405,           0.0070404,            0.005508,             0.99859,                   1,               0.995,             0.87846,            0.010707,           0.0029645,           0.0022865,           0.0021433,           0.0021433,           0.0021433
                 386,            0.017695,           0.0071106,           0.0042938,             0.99859,                   1,               0.995,             0.87846,            0.010707,           0.0029645,           0.0022865,           0.0021245,           0.0021245,           0.0021245
                 387,            0.018438,           0.0061667,           0.0058637,              0.9985,                   1,               0.995,             0.88241,            0.010971,           0.0029541,           0.0022708,           0.0021059,           0.0021059,           0.0021059
                 388,             0.01802,           0.0073667,           0.0045767,             0.99849,                   1,               0.995,             0.87029,            0.012485,           0.0030481,           0.0022441,           0.0020874,           0.0020874,           0.0020874
                 389,            0.019537,           0.0057749,           0.0049336,             0.99853,                   1,               0.995,             0.80961,            0.016485,           0.0033571,            0.002193,            0.002069,            0.002069,            0.002069
                 390,            0.027311,           0.0094875,           0.0054667,             0.99853,                   1,               0.995,             0.80961,            0.016485,           0.0033571,            0.002193,           0.0020508,           0.0020508,           0.0020508
                 391,            0.023442,           0.0075636,           0.0036933,             0.99856,                   1,               0.995,             0.80726,            0.018021,           0.0034529,           0.0021763,           0.0020327,           0.0020327,           0.0020327
                 392,            0.022324,           0.0074006,           0.0037287,             0.99889,                   1,               0.995,             0.82776,            0.011698,           0.0030357,           0.0022027,           0.0020147,           0.0020147,           0.0020147
                 393,            0.020669,            0.008704,           0.0045899,             0.99903,                   1,               0.995,             0.85541,            0.013713,           0.0032225,           0.0021844,           0.0019969,           0.0019969,           0.0019969
                 394,            0.022462,           0.0073765,           0.0041451,             0.99903,                   1,               0.995,             0.85541,            0.013713,           0.0032225,           0.0021844,           0.0019792,           0.0019792,           0.0019792
                 395,            0.020227,           0.0059508,           0.0033828,             0.99946,                   1,               0.995,              0.8667,            0.011564,           0.0030259,           0.0022068,           0.0019617,           0.0019617,           0.0019617
                 396,            0.019076,            0.006387,           0.0045892,             0.99973,                   1,               0.995,             0.82166,            0.011858,           0.0030434,           0.0022209,           0.0019443,           0.0019443,           0.0019443
                 397,            0.021035,            0.007657,           0.0066794,              0.9999,                   1,               0.995,             0.87543,            0.010306,           0.0029212,           0.0022153,            0.001927,            0.001927,            0.001927
                 398,             0.01701,           0.0065285,           0.0045491,              0.9999,                   1,               0.995,             0.87543,            0.010306,           0.0029212,           0.0022153,           0.0019099,           0.0019099,           0.0019099
                 399,            0.017418,           0.0070554,           0.0046806,             0.99974,                   1,               0.995,             0.85807,            0.010474,           0.0029382,           0.0022134,           0.0018929,           0.0018929,           0.0018929
                 400,            0.019265,           0.0080029,           0.0055825,             0.99951,                   1,               0.995,               0.876,           0.0099011,            0.002872,           0.0022072,           0.0018761,           0.0018761,           0.0018761
                 401,            0.016451,           0.0069761,           0.0050196,             0.99939,                   1,               0.995,             0.84403,            0.011639,           0.0029921,           0.0021877,           0.0018594,           0.0018594,           0.0018594
                 402,            0.021074,           0.0070006,           0.0079035,             0.99939,                   1,               0.995,             0.84403,            0.011639,           0.0029921,           0.0021877,           0.0018429,           0.0018429,           0.0018429
                 403,            0.019543,            0.006273,           0.0045799,             0.99944,                   1,               0.995,             0.85273,            0.011431,           0.0029625,           0.0021672,           0.0018265,           0.0018265,           0.0018265
                 404,            0.018273,            0.007146,           0.0054848,             0.99943,                   1,               0.995,             0.87768,             0.01021,            0.002893,           0.0021451,           0.0018102,           0.0018102,           0.0018102
                 405,            0.018221,           0.0066441,           0.0071423,             0.99959,                   1,               0.995,             0.87511,            0.010322,            0.002948,           0.0021243,           0.0017941,           0.0017941,           0.0017941
                 406,            0.017783,           0.0071821,           0.0041502,             0.99959,                   1,               0.995,             0.87511,            0.010322,            0.002948,           0.0021243,           0.0017781,           0.0017781,           0.0017781
                 407,            0.016578,           0.0069179,           0.0042038,             0.99975,                   1,               0.995,             0.86832,            0.010634,           0.0029888,           0.0021129,           0.0017623,           0.0017623,           0.0017623
                 408,             0.01749,            0.006479,           0.0072711,             0.99993,                   1,               0.995,             0.85299,            0.010719,           0.0029765,           0.0020849,           0.0017466,           0.0017466,           0.0017466
                 409,            0.017692,           0.0068081,           0.0028493,             0.99991,                   1,               0.995,             0.85361,            0.012286,           0.0031207,           0.0020709,           0.0017311,           0.0017311,           0.0017311
                 410,             0.02047,           0.0076946,           0.0048039,             0.99991,                   1,               0.995,             0.85361,            0.012286,           0.0031207,           0.0020709,           0.0017157,           0.0017157,           0.0017157
                 411,            0.019086,           0.0076573,           0.0043518,             0.99977,                   1,               0.995,             0.83779,              0.0129,             0.00318,            0.002058,           0.0017005,           0.0017005,           0.0017005
                 412,            0.018756,           0.0068044,           0.0037363,             0.99963,                   1,               0.995,              0.8407,             0.01085,           0.0029861,           0.0020304,           0.0016854,           0.0016854,           0.0016854
                 413,            0.019821,            0.006343,           0.0092986,             0.99948,                   1,               0.995,             0.84839,            0.011274,           0.0030008,           0.0020234,           0.0016705,           0.0016705,           0.0016705
                 414,            0.018236,           0.0066021,           0.0057814,             0.99948,                   1,               0.995,             0.84839,            0.011274,           0.0030008,           0.0020234,           0.0016558,           0.0016558,           0.0016558
                 415,            0.018865,           0.0078183,           0.0051982,             0.99945,                   1,               0.995,             0.85787,            0.011171,           0.0029553,           0.0020118,           0.0016411,           0.0016411,           0.0016411
                 416,            0.018011,           0.0073111,           0.0040215,             0.99933,                   1,               0.995,              0.8617,            0.010409,           0.0029097,           0.0019827,           0.0016267,           0.0016267,           0.0016267
                 417,            0.017132,           0.0060729,           0.0078924,             0.99949,                   1,               0.995,             0.86944,            0.010758,           0.0029388,           0.0019685,           0.0016123,           0.0016123,           0.0016123
                 418,            0.017055,           0.0072905,           0.0080173,             0.99949,                   1,               0.995,             0.86944,            0.010758,           0.0029388,           0.0019685,           0.0015982,           0.0015982,           0.0015982
                 419,            0.019361,           0.0059652,           0.0062648,             0.99948,                   1,               0.995,             0.87824,            0.010559,           0.0029003,           0.0019567,           0.0015842,           0.0015842,           0.0015842
                 420,             0.01635,           0.0067548,           0.0066209,             0.99942,                   1,               0.995,             0.87023,            0.010143,           0.0028614,           0.0019578,           0.0015703,           0.0015703,           0.0015703
                 421,            0.016373,           0.0073137,           0.0041839,             0.99943,                   1,               0.995,             0.85989,            0.010831,           0.0029235,           0.0019465,           0.0015566,           0.0015566,           0.0015566
                 422,            0.018663,           0.0069901,           0.0049901,             0.99943,                   1,               0.995,             0.85989,            0.010831,           0.0029235,           0.0019465,           0.0015431,           0.0015431,           0.0015431
                 423,            0.019271,           0.0073397,           0.0064359,             0.99928,                   1,               0.995,             0.86635,            0.010494,           0.0028826,           0.0019437,           0.0015297,           0.0015297,           0.0015297
                 424,            0.017714,           0.0071738,           0.0054658,             0.99906,                   1,               0.995,             0.85688,            0.010635,           0.0029353,           0.0019487,           0.0015165,           0.0015165,           0.0015165
                 425,            0.018181,           0.0070499,           0.0050058,             0.99894,                   1,               0.995,             0.87601,           0.0098949,           0.0028608,           0.0019268,           0.0015034,           0.0015034,           0.0015034
                 426,            0.018479,           0.0066361,           0.0038937,             0.99894,                   1,               0.995,             0.87601,           0.0098949,           0.0028608,           0.0019268,           0.0014905,           0.0014905,           0.0014905
                 427,            0.018751,           0.0072439,           0.0049735,             0.99883,                   1,               0.995,             0.88329,           0.0094719,           0.0028467,           0.0019268,           0.0014777,           0.0014777,           0.0014777
                 428,            0.015573,           0.0059266,           0.0035567,             0.99874,                   1,               0.995,             0.89125,           0.0094718,           0.0028466,           0.0019231,           0.0014651,           0.0014651,           0.0014651
                 429,            0.015306,           0.0066258,           0.0028183,             0.99871,                   1,               0.995,             0.88669,            0.011011,           0.0029915,           0.0019131,           0.0014527,           0.0014527,           0.0014527
                 430,            0.018963,           0.0064663,           0.0044512,             0.99871,                   1,               0.995,             0.88669,            0.011011,           0.0029915,           0.0019131,           0.0014404,           0.0014404,           0.0014404
                 431,            0.016729,           0.0063291,           0.0027525,             0.99864,                   1,               0.995,             0.87734,            0.010715,           0.0029753,           0.0019042,           0.0014283,           0.0014283,           0.0014283
                 432,            0.016955,           0.0067822,           0.0044251,              0.9985,                   1,               0.995,             0.88062,           0.0096901,           0.0028672,              0.0019,           0.0014163,           0.0014163,           0.0014163
                 433,            0.017728,           0.0070713,           0.0049827,             0.99859,                   1,               0.995,             0.88094,            0.011119,            0.002972,           0.0018933,           0.0014045,           0.0014045,           0.0014045
                 434,            0.016998,           0.0064453,           0.0033278,             0.99859,                   1,               0.995,             0.88094,            0.011119,            0.002972,           0.0018933,           0.0013929,           0.0013929,           0.0013929
                 435,            0.018452,           0.0068297,           0.0061244,             0.99863,                   1,               0.995,             0.86999,            0.010951,            0.002964,           0.0018925,           0.0013814,           0.0013814,           0.0013814
                 436,            0.016471,           0.0073788,           0.0043014,              0.9987,                   1,               0.995,             0.88833,            0.010093,           0.0029009,           0.0018901,           0.0013701,           0.0013701,           0.0013701
                 437,             0.01808,           0.0070185,           0.0078617,             0.99901,                   1,               0.995,             0.86833,            0.012435,           0.0030762,           0.0018843,            0.001359,            0.001359,            0.001359
                 438,            0.018687,           0.0073598,           0.0052329,             0.99901,                   1,               0.995,             0.86833,            0.012435,           0.0030762,           0.0018843,            0.001348,            0.001348,            0.001348
                 439,            0.015362,           0.0066268,           0.0038768,             0.99926,                   1,               0.995,             0.86337,            0.012624,           0.0030843,           0.0018845,           0.0013372,           0.0013372,           0.0013372
                 440,            0.019217,           0.0059795,            0.010946,             0.99946,                   1,               0.995,             0.86813,             0.01059,           0.0028794,           0.0018829,           0.0013265,           0.0013265,           0.0013265
                 441,            0.017014,           0.0066786,            0.004438,             0.99967,                   1,               0.995,             0.87477,            0.011258,           0.0029466,            0.001874,            0.001316,            0.001316,            0.001316
                 442,            0.017693,           0.0053773,           0.0031635,             0.99967,                   1,               0.995,             0.87477,            0.011258,           0.0029466,            0.001874,           0.0013057,           0.0013057,           0.0013057
                 443,             0.01719,           0.0073657,           0.0066674,             0.99984,                   1,               0.995,             0.86402,            0.011886,           0.0030047,           0.0018704,           0.0012955,           0.0012955,           0.0012955
                 444,            0.019312,           0.0056133,           0.0051961,             0.99988,                   1,               0.995,              0.8872,            0.010813,            0.002894,           0.0018638,           0.0012855,           0.0012855,           0.0012855
                 445,            0.017691,           0.0068597,           0.0039437,             0.99972,                   1,               0.995,             0.87844,            0.011015,            0.002934,           0.0018686,           0.0012757,           0.0012757,           0.0012757
                 446,            0.015315,           0.0061793,           0.0049649,             0.99972,                   1,               0.995,             0.87844,            0.011015,            0.002934,           0.0018686,            0.001266,            0.001266,            0.001266
                 447,            0.015936,           0.0075724,            0.003635,              0.9996,                   1,               0.995,             0.87566,             0.01139,           0.0029435,           0.0018698,           0.0012565,           0.0012565,           0.0012565
                 448,            0.015183,           0.0057487,           0.0049588,             0.99963,                   1,               0.995,             0.87914,             0.01095,           0.0028587,           0.0018628,           0.0012472,           0.0012472,           0.0012472
                 449,            0.018855,           0.0057528,           0.0046723,             0.99959,                   1,               0.995,             0.87986,            0.011039,           0.0028444,            0.001862,           0.0012381,           0.0012381,           0.0012381
                 450,            0.018054,           0.0074118,           0.0039726,             0.99959,                   1,               0.995,             0.87986,            0.011039,           0.0028444,            0.001862,           0.0012291,           0.0012291,           0.0012291
                 451,            0.017537,           0.0070647,            0.004457,             0.99961,                   1,               0.995,             0.88781,            0.011196,           0.0028321,            0.001859,           0.0012202,           0.0012202,           0.0012202
                 452,            0.016222,           0.0064045,           0.0037251,             0.99958,                   1,               0.995,             0.87755,            0.010868,           0.0027996,           0.0018458,           0.0012116,           0.0012116,           0.0012116
                 453,            0.015914,           0.0067666,           0.0034941,             0.99957,                   1,               0.995,             0.87982,            0.010028,           0.0027751,           0.0018314,           0.0012031,           0.0012031,           0.0012031
                 454,            0.017036,           0.0058419,           0.0033511,             0.99957,                   1,               0.995,             0.87982,            0.010028,           0.0027751,           0.0018314,           0.0011948,           0.0011948,           0.0011948
                 455,            0.018316,           0.0071774,           0.0038692,             0.99958,                   1,               0.995,             0.87194,            0.010202,           0.0027771,           0.0018153,           0.0011867,           0.0011867,           0.0011867
                 456,            0.016597,           0.0062605,           0.0036165,             0.99971,                   1,               0.995,             0.87125,             0.01012,           0.0027646,           0.0018056,           0.0011787,           0.0011787,           0.0011787
                 457,            0.016624,            0.006614,           0.0037697,             0.99985,                   1,               0.995,             0.90476,           0.0096031,           0.0027549,           0.0017983,           0.0011709,           0.0011709,           0.0011709
                 458,            0.015198,           0.0064234,           0.0062724,             0.99985,                   1,               0.995,             0.90476,           0.0096031,           0.0027549,           0.0017983,           0.0011632,           0.0011632,           0.0011632
                 459,            0.016027,           0.0063405,           0.0031953,             0.99992,                   1,               0.995,             0.90183,           0.0095521,           0.0027753,            0.001788,           0.0011558,           0.0011558,           0.0011558
                 460,             0.01668,           0.0077527,           0.0033738,             0.99995,                   1,               0.995,             0.88731,           0.0096593,           0.0028134,           0.0017745,           0.0011485,           0.0011485,           0.0011485
                 461,            0.015839,           0.0064866,           0.0057628,             0.99998,                   1,               0.995,             0.90428,           0.0093728,           0.0027786,           0.0017671,           0.0011414,           0.0011414,           0.0011414
                 462,            0.018394,           0.0071285,           0.0054329,             0.99998,                   1,               0.995,             0.90428,           0.0093728,           0.0027786,           0.0017671,           0.0011344,           0.0011344,           0.0011344
                 463,            0.016746,           0.0059457,           0.0053004,             0.99994,                   1,               0.995,             0.89384,           0.0095965,              0.0028,           0.0017616,           0.0011277,           0.0011277,           0.0011277
                 464,            0.015122,           0.0064458,           0.0044459,             0.99997,                   1,               0.995,             0.88789,           0.0099892,           0.0028501,           0.0017566,           0.0011211,           0.0011211,           0.0011211
                 465,            0.017403,           0.0067822,           0.0067696,             0.99995,                   1,               0.995,             0.84506,            0.011157,           0.0029376,           0.0017637,           0.0011146,           0.0011146,           0.0011146
                 466,            0.018488,           0.0077677,           0.0035951,             0.99995,                   1,               0.995,             0.84506,            0.011157,           0.0029376,           0.0017637,           0.0011084,           0.0011084,           0.0011084
                 467,            0.018101,           0.0071536,           0.0085328,             0.99988,                   1,               0.995,             0.83594,            0.011299,           0.0029704,           0.0017758,           0.0011023,           0.0011023,           0.0011023
                 468,            0.018079,           0.0073879,           0.0038313,             0.99984,                   1,               0.995,             0.88463,            0.010414,           0.0029134,           0.0017886,           0.0010964,           0.0010964,           0.0010964
                 469,            0.017727,           0.0069597,           0.0039363,             0.99977,                   1,               0.995,              0.8862,            0.010276,           0.0028905,           0.0017991,           0.0010907,           0.0010907,           0.0010907
                 470,            0.016811,           0.0074021,           0.0053819,             0.99977,                   1,               0.995,              0.8862,            0.010276,           0.0028905,           0.0017991,           0.0010851,           0.0010851,           0.0010851
                 471,            0.015933,           0.0059901,           0.0054125,             0.99969,                   1,               0.995,             0.85077,            0.010465,           0.0029071,           0.0018073,           0.0010797,           0.0010797,           0.0010797
                 472,            0.015957,           0.0062699,           0.0035516,             0.99967,                   1,               0.995,             0.88077,            0.010246,           0.0028709,           0.0018127,           0.0010745,           0.0010745,           0.0010745
                 473,            0.014684,           0.0076432,           0.0036704,             0.99965,                   1,               0.995,             0.90005,            0.010806,            0.002861,           0.0018137,           0.0010695,           0.0010695,           0.0010695
                 474,            0.016131,           0.0067584,            0.003883,             0.99965,                   1,               0.995,             0.90005,            0.010806,            0.002861,           0.0018137,           0.0010646,           0.0010646,           0.0010646
                 475,            0.016775,           0.0051795,            0.006243,             0.99961,                   1,               0.995,             0.90072,             0.01027,           0.0027898,            0.001811,           0.0010599,           0.0010599,           0.0010599
                 476,            0.014137,           0.0065865,           0.0044051,             0.99965,                   1,               0.995,             0.87859,            0.010429,           0.0028252,           0.0018043,           0.0010554,           0.0010554,           0.0010554
                 477,            0.015647,           0.0057595,            0.006353,             0.99964,                   1,               0.995,             0.87979,            0.010654,           0.0028067,           0.0018039,           0.0010511,           0.0010511,           0.0010511
                 478,            0.015265,           0.0062899,           0.0029923,             0.99964,                   1,               0.995,             0.87979,            0.010654,           0.0028067,           0.0018039,           0.0010469,           0.0010469,           0.0010469
                 479,            0.016168,              0.0074,           0.0042675,             0.99962,                   1,               0.995,             0.89333,            0.011029,           0.0028164,           0.0018005,           0.0010429,           0.0010429,           0.0010429
                 480,            0.015375,           0.0060848,           0.0048785,             0.99967,                   1,               0.995,             0.88008,            0.010619,           0.0028265,           0.0017972,           0.0010391,           0.0010391,           0.0010391
                 481,            0.016253,           0.0060451,           0.0034305,             0.99963,                   1,               0.995,             0.89101,            0.010746,            0.002818,           0.0017851,           0.0010355,           0.0010355,           0.0010355
                 482,            0.016986,           0.0057385,           0.0052215,             0.99963,                   1,               0.995,             0.89101,            0.010746,            0.002818,           0.0017851,            0.001032,            0.001032,            0.001032
                 483,            0.015289,            0.005217,            0.004335,             0.99966,                   1,               0.995,             0.88341,            0.010547,           0.0028402,            0.001777,           0.0010287,           0.0010287,           0.0010287
                 484,            0.014153,           0.0056349,           0.0051283,             0.99967,                   1,               0.995,             0.88218,           0.0097158,           0.0028193,           0.0017631,           0.0010256,           0.0010256,           0.0010256
